,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
5190,1973,False,4,0,0,0,2,3,True,4,3,47041.131,0
5191,1973,False,4,0,0,0,0,2,True,4,4,32605.3286,2
5192,1972,False,3,0,0,0,1,3,True,4,3,29466.0863,0
5193,1971,False,3,0,0,0,3,2,True,4,4,35116.9638,2
5194,1971,False,3,1,0,0,3,2,False,4,4,38107.4443,2
5195,1971,False,3,0,0,0,3,2,False,4,3,29348.6867,2
5196,1972,True,4,0,0,0,0,2,False,4,4,21712.4312,2
5197,1972,True,4,1,0,2,0,2,True,4,4,30953.5656,2
5198,1972,True,4,0,4,4,1,3,True,0,4,9476.5817,0
5199,1971,True,3,1,0,0,1,3,True,4,3,30664.7956,0
5200,1971,True,3,1,0,2,1,3,True,4,4,27893.6531,0
5201,1970,True,4,0,0,0,1,3,True,4,4,32897.8011,0
5202,1970,False,4,1,0,0,0,2,True,4,4,42524.4894,2
5203,1970,True,4,0,0,0,0,2,True,4,4,26103.7228,2
5204,1970,True,4,0,5,5,1,3,True,0,4,8897.796,0
5205,1970,False,4,1,5,5,3,2,True,0,4,17129.7235,2
5206,1964,True,3,1,5,5,2,2,True,2,5,10128.89,2
5207,1964,True,4,1,3,2,3,3,True,1,4,20891.817,0
5208,1964,True,4,0,3,2,3,3,True,1,3,16054.5575,0
5209,1934,False,4,1,1,3,4,3,False,0,3,19943.5935,0
5210,1970,True,1,1,1,1,3,1,True,0,1,6600.3476,1
5211,1967,False,1,0,0,0,3,2,True,2,1,13263.7279,1
5212,1967,False,1,1,2,2,3,1,False,0,1,6387.0241,1
5213,1969,False,2,1,5,5,4,2,True,2,2,11183.8739,3
5214,1965,True,1,1,3,3,3,1,True,2,1,7406.0326,1
5215,1965,True,1,1,3,3,3,1,True,2,3,7418.6148,1
5216,1965,True,1,1,3,3,3,1,True,2,2,7435.6959,1
5217,1965,False,2,1,0,0,4,2,False,0,1,13374.7934,3
5218,1964,True,2,1,4,4,3,1,True,2,2,9689.3935,3
5219,1964,True,2,1,4,4,3,1,False,0,2,6133.3472,3
5220,1964,True,2,0,4,4,3,1,True,4,3,11402.2016,3
5221,1964,True,2,1,4,4,3,1,True,3,3,13388.5082,3
5222,1964,False,2,1,4,2,3,1,False,0,2,7843.2337,3
5223,1964,True,2,1,4,2,3,1,True,2,2,9660.5164,3
5224,1964,False,2,0,4,2,3,1,False,0,2,6025.9276,3
5225,1963,False,2,1,4,2,3,1,False,0,2,7714.8625,3
5226,1963,False,2,1,4,2,3,2,True,2,2,13932.6827,3
5227,1963,True,2,1,4,2,3,2,True,2,2,11122.814,3
5228,1968,False,2,0,0,0,3,2,True,2,1,18599.0537,3
5229,1963,False,2,1,4,2,3,2,True,2,3,13990.5161,3
5230,1972,False,0,0,0,0,0,Manual,False,1,2,2023.1969,1
5231,1972,False,0,0,0,0,0,Manual,False,0,2,1821.4994,1
5232,1972,False,0,1,0,0,0,Manual,False,0,3,2294.0049,1
5233,1973,True,1,0,1,1,3,1,True,0,1,5197.8183,1
5234,1971,False,0,0,0,0,0,Manual,True,1,2,2358.1328,1
5235,1971,False,0,1,0,0,0,Manual,False,1,2,2646.5621,1
5236,1971,False,0,0,0,0,0,Manual,True,1,2,2388.4285,1
5237,1971,False,0,0,0,0,0,Manual,True,1,2,2353.0547,1
5238,1929,True,0,0,2,0,2,0,False,1,2,1199.9878,1
5239,1953,True,0,0,2,1,1,Manual,True,0,2,1292.2165,1
5240,1953,True,0,0,2,0,1,Manual,False,0,2,1111.833,1
5241,1953,True,0,0,2,0,1,Manual,False,0,2,1141.3371,1
5242,1954,True,0,0,2,0,0,Manual,False,1,2,1175.6782,1
5243,1954,False,0,0,3,0,0,0,True,1,2,1356.8944,1
5244,1954,True,1,0,1,0,1,0,True,2,1,3952.6481,1
5245,1955,True,1,1,2,0,1,1,True,1,2,5193.6991,1
5246,1956,True,1,0,2,0,1,1,False,0,2,2984.3925,1
5247,1956,True,1,1,1,0,2,0,True,1,1,4953.463,1
5248,1957,True,1,0,2,0,1,1,True,1,2,3989.1853,1
5249,1957,True,1,1,2,0,1,1,False,0,2,3940.7549,1
5250,1957,True,1,1,1,0,2,0,True,1,1,4994.9143,1
5251,1958,True,1,1,2,0,2,0,True,0,1,4148.1672,1
5252,1958,False,1,0,2,0,2,0,True,1,1,4357.6733,1
5253,1958,False,1,1,2,0,2,0,True,1,1,5622.2433,1
5254,1959,True,1,1,2,0,2,0,True,0,1,4160.0596,1
5255,1959,True,1,0,2,0,2,0,True,0,1,3176.7566,1
5256,1955,True,0,1,2,0,2,Manual,True,0,1,1984.4173,1
5257,1955,True,0,0,2,0,2,Manual,True,0,1,1525.7889,1
5258,1954,True,0,1,2,0,2,Manual,True,2,1,2602.7992,1
5259,1941,True,0,0,2,0,2,Manual,True,0,1,1611.4298,1
5260,1980,False,0,1,0,0,2,Manual,False,0,1,2833.9587,1
5261,1979,False,0,0,0,0,2,Manual,True,1,1,2900.4834,1
5262,1978,False,0,1,0,0,2,Manual,False,0,1,2797.8459,1
5263,1959,True,0,1,2,0,2,Manual,True,2,1,2638.065,1
5264,1970,False,0,0,0,0,2,Manual,True,2,1,3385.7363,1
5265,1970,False,0,1,0,0,2,Manual,False,2,1,3622.4542,1
5266,1969,False,0,0,0,0,2,Manual,False,2,1,2804.6824,1
5267,1969,False,0,1,0,0,2,Manual,False,2,1,3651.2566,1
5268,1952,True,0,1,3,0,2,Manual,False,0,2,1516.4631,1
5269,1951,True,0,0,4,0,1,Manual,False,0,2,942.1942,1
5270,1968,False,0,0,2,2,1,Manual,True,0,1,1516.054,1
5271,1967,True,0,0,1,1,2,Manual,True,2,1,1936.028,1
5272,1966,False,0,1,1,1,1,Manual,False,2,1,2279.1684,1
5273,1966,False,1,1,1,1,3,0,False,0,1,5380.3082,1
5274,1966,True,1,0,1,1,3,1,True,0,2,5175.8784,1
5275,1966,True,1,1,1,1,3,1,True,0,2,6596.0373,1
5276,1965,False,0,0,5,3,0,Manual,True,0,2,1262.9468,1
5277,1965,False,0,0,4,3,0,Manual,True,0,2,1270.1625,1
5278,1965,True,1,0,1,1,3,1,True,0,2,5058.5471,1
5279,1965,True,1,0,1,1,3,1,True,0,2,5178.5031,1
5280,1964,False,0,0,5,2,0,Manual,True,0,1,1156.7204,1
5281,1964,False,0,1,3,2,0,Manual,True,0,2,1792.2022,1
5282,1964,False,0,1,3,2,0,Manual,True,0,2,1777.4617,1
5283,1963,False,0,0,3,2,0,Manual,True,0,2,1290.0694,1
5284,1962,True,1,1,1,0,2,0,True,0,1,4515.954,1
5285,1965,False,1,0,2,2,2,0,True,0,1,3572.6684,1
5286,1964,True,1,1,2,2,2,0,False,0,2,3094.0202,1
5287,1964,False,1,0,2,2,2,0,True,0,2,3656.246,1
5288,1964,False,1,0,2,2,2,0,True,0,2,3580.5029,1
5289,1977,False,0,1,0,0,1,Manual,True,2,1,3920.2301,1
5290,1979,False,0,0,4,4,1,Manual,True,0,2,1231.6122,1
5291,1979,False,0,1,4,4,1,Manual,True,0,3,1724.9675,1
5292,1979,False,0,0,5,5,1,Manual,True,0,2,1148.575,1
5293,1978,False,1,0,4,4,2,0,True,0,3,3093.2714,1
5294,1977,False,1,0,5,5,2,0,True,0,1,2910.0305,1
5295,1977,False,1,0,5,5,2,0,True,0,3,2930.6744,1
5296,1977,False,1,0,0,0,2,0,False,0,1,4491.0856,1
5297,1977,False,1,0,0,0,2,0,True,2,1,7037.4156,1
5298,1977,False,1,0,0,0,2,0,False,2,1,5902.9392,1
5299,1976,False,0,1,0,0,1,Manual,False,1,1,2749.6953,1
5300,1976,False,0,0,0,0,1,Manual,False,1,1,2109.2157,1
5301,1975,True,0,1,0,0,0,Manual,True,0,2,2340.8404,1
5302,1975,False,0,0,0,0,1,Manual,False,3,1,3437.4543,1
5303,1976,False,0,0,0,0,1,Manual,False,3,1,3483.061,1
5304,1975,False,1,1,0,0,2,0,False,0,1,5898.3008,1
5305,1974,False,0,1,0,0,0,Manual,True,0,2,2839.302,1
5306,1974,False,0,1,0,0,0,Manual,False,1,2,2604.1104,1
5307,1974,False,0,1,0,0,0,Manual,False,0,2,2396.8533,1
5308,1974,False,0,1,0,0,0,Manual,False,0,2,2290.488,1
5309,1975,False,1,0,0,0,2,0,False,2,1,5911.9208,1
5310,1975,False,1,0,0,0,2,0,False,0,1,4490.447,1
5311,1975,False,1,1,0,0,2,0,False,0,1,5914.6269,1
5312,1954,False,0,1,2,0,2,Manual,True,0,1,2486.2033,1
5313,1941,True,0,0,2,0,2,Manual,True,0,1,1505.4428,1
5314,1980,False,0,0,0,0,2,Manual,False,0,1,2144.2116,1
5315,1977,True,0,0,0,0,1,Manual,True,2,1,2420.4588,1
5316,1977,True,0,0,0,0,1,Manual,False,0,2,1477.2907,1
5317,1960,True,0,0,1,1,1,Manual,True,2,1,1790.0893,1
5318,1958,True,0,1,2,0,2,Manual,True,2,1,2658.767,1
5319,1958,True,0,0,2,0,2,Manual,True,0,1,1503.7843,1
5320,1970,False,0,0,1,1,1,Manual,False,2,1,1749.3745,1
5321,1970,False,0,1,1,1,1,Manual,False,0,2,1869.4051,1
5322,1970,False,0,1,0,0,2,Manual,False,1,1,3150.7499,1
5323,1969,False,0,1,0,0,2,Manual,True,2,1,4432.3756,1
5324,1952,True,0,1,2,0,2,Manual,True,2,1,2611.6205,1
5325,1952,True,0,1,2,0,2,Manual,True,1,1,2124.2954,1
5326,1951,True,0,1,4,0,1,Manual,False,0,2,1287.9654,1
5327,1951,True,0,1,2,0,2,Manual,True,1,1,2147.3452,1
5328,1967,False,0,0,3,3,1,Manual,True,0,1,1464.1827,1
5329,1967,True,0,0,1,1,2,Manual,True,2,1,1937.7416,1
5330,1967,False,1,0,1,1,3,0,False,0,1,4158.396,1
5331,1966,True,0,1,5,4,0,Manual,False,0,2,1060.815,1
5332,1966,False,0,0,1,1,1,Manual,False,1,1,1546.2854,1
5333,1966,True,1,0,1,1,3,1,True,0,3,5142.0427,1
5334,1965,False,0,1,5,3,0,Manual,True,0,1,1460.4219,1
5335,1965,False,0,1,4,3,0,Manual,True,0,3,1718.0249,1
5336,1965,True,0,1,4,3,0,Manual,False,0,2,1111.6726,1
5337,1965,False,0,0,2,2,1,Manual,True,0,1,1583.5333,1
5338,1965,False,0,1,2,2,1,Manual,True,0,1,1922.1369,1
5339,1965,False,0,0,2,2,1,Manual,True,0,2,1528.7655,1
5340,1965,True,1,1,1,1,3,1,True,0,2,6640.549,1
5341,1964,False,0,1,3,2,0,Manual,True,0,2,1698.0004,1
5342,1964,False,0,0,3,2,0,Manual,True,0,2,1338.2024,1
5343,1964,False,0,0,3,2,0,Manual,True,0,2,1320.645,1
5344,1933,True,0,1,4,0,1,Manual,False,0,2,1188.7144,1
5345,1933,True,0,0,2,0,2,Manual,True,2,1,1938.3555,1
5346,1933,True,0,0,2,0,2,Manual,True,2,1,1984.4681,1
5347,1965,False,1,1,2,2,2,0,True,0,1,4671.1477,1
5348,1965,False,1,1,2,2,2,0,True,0,1,4680.0454,1
5349,1963,False,1,0,2,2,2,0,True,0,2,3665.1178,1
5350,1977,True,0,1,0,0,1,Manual,False,2,1,2603.4355,1
5351,1979,True,0,1,4,4,1,Manual,False,0,3,1127.67,1
5352,1979,False,0,0,4,4,1,Manual,True,0,2,1289.8112,1
5353,1979,False,1,0,3,3,2,0,True,0,1,3382.7976,1
5354,1979,False,1,0,3,3,2,0,True,0,2,3312.2181,1
5355,1962,True,1,0,1,0,3,1,True,0,1,5597.928,1
5356,1962,True,1,0,1,0,3,1,True,0,1,5610.1815,1
5357,1978,False,1,0,4,4,2,0,True,0,1,3204.7136,1
5358,1978,True,1,1,4,4,2,0,False,0,2,2710.9231,1
5359,1978,False,1,1,4,4,2,0,True,0,2,4138.6669,1
5360,1977,True,1,1,5,5,2,0,False,0,3,2608.6514,1
5361,1976,True,0,1,0,0,1,Manual,False,2,1,2570.1801,1
5362,1975,False,0,1,0,0,0,Manual,True,0,3,2897.5376,1
5363,1976,False,0,1,0,0,1,Manual,False,3,1,4449.1811,1
5364,1976,True,1,1,0,0,2,0,False,0,1,4748.4934,1
5365,1975,False,0,1,0,0,0,Manual,False,3,1,4286.0013,1
5366,1974,False,0,0,0,0,0,Manual,False,0,3,1764.3947,1
5367,1975,False,1,1,0,0,2,0,True,2,1,9201.546,1
5368,1973,False,0,1,0,0,0,Manual,False,0,2,2348.1111,1
5369,1974,False,1,1,0,0,2,0,False,0,1,5929.5195,1
5370,1974,False,1,0,0,0,2,0,False,2,1,5887.3321,1
5371,1980,False,0,1,0,0,0,Manual,False,0,2,2312.3003,1
5372,1980,True,0,1,0,0,0,Manual,False,0,2,1964.5422,1
5373,1980,True,0,0,0,0,0,Manual,False,0,2,1441.0384,1
5374,1962,True,2,0,1,0,2,1,True,0,1,6332.3624,3
5375,1962,True,2,1,1,0,2,1,True,2,1,10640.88,3
5376,1961,True,1,1,4,3,1,1,True,3,3,6648.9549,1
5377,1961,False,1,1,4,3,1,1,True,4,3,9366.8686,1
5378,1961,True,1,1,4,3,1,1,True,3,3,6657.9885,1
5379,1961,True,2,0,1,0,2,1,True,2,1,8155.7272,3
5380,1961,True,2,1,1,0,2,1,True,0,1,8249.2353,3
5381,1960,True,1,0,0,0,3,2,False,0,1,6800.5126,1
5382,1960,True,2,1,1,0,2,1,True,0,1,8233.4231,3
5383,1967,False,1,0,0,0,2,1,True,2,1,9191.9945,1
5384,1967,False,1,1,0,0,2,1,False,2,1,10020.2253,1
5385,1967,False,2,0,0,0,4,2,False,0,1,10388.8872,3
5386,1967,False,2,1,0,0,4,2,True,2,1,20875.4491,3
5387,1967,False,2,0,0,0,4,2,False,0,1,10272.9314,3
5388,1967,True,2,1,0,0,4,2,False,0,1,10715.244,3
5389,1928,True,1,1,1,0,4,2,False,0,1,6188.5673,1
5390,1960,True,2,1,1,0,2,1,True,2,1,10670.1048,3
5391,1960,True,2,0,1,0,2,1,True,0,1,6370.0145,3
5392,1959,True,2,0,5,5,4,2,True,4,3,10616.5035,3
5393,1958,True,2,1,5,4,4,2,True,2,1,8947.685,3
5394,1958,True,2,1,5,4,4,2,True,2,2,8992.4058,3
5395,1970,True,3,1,4,4,4,3,True,0,1,10990.3674,0
5396,1968,False,2,1,5,5,3,2,True,4,3,19912.7737,3
5397,1968,True,2,1,5,5,3,2,False,4,3,13265.4223,3
5398,1967,True,2,1,5,5,3,2,True,4,3,15874.3791,3
5399,1967,True,2,1,5,5,3,2,True,4,3,15916.0258,3
5400,1967,False,3,1,5,5,4,3,True,0,2,12702.7867,0
5401,1967,True,3,0,5,5,4,3,True,0,2,7849.0938,0
5402,1966,True,3,0,5,5,3,2,True,0,3,7589.0279,2
5403,1965,True,2,0,3,3,3,2,True,3,1,12802.9138,3
5404,1968,True,2,1,5,5,3,2,True,4,4,15944.6367,3
5405,1968,True,3,1,5,5,3,2,True,1,4,10770.533,2
5406,1964,True,2,1,3,3,3,2,True,0,2,9202.9215,3
5407,1963,True,2,0,3,2,3,2,True,3,2,12812.3254,3
5408,1962,True,2,1,1,0,3,2,True,0,1,11868.299,3
5409,1962,True,2,0,1,0,3,2,True,3,1,16356.3227,3
5410,1962,True,2,1,1,0,3,2,True,3,1,21220.2447,3
5411,1962,True,2,1,1,0,3,2,True,0,1,11864.7882,3
5412,1961,False,2,0,1,0,3,2,True,3,1,20498.6472,3
5413,1961,True,2,0,1,0,3,2,True,3,1,16319.3518,3
5414,1966,True,3,0,0,0,4,3,False,2,1,15817.03,0
5415,1966,False,3,0,0,0,3,2,False,3,1,26323.0381,2
5416,1960,False,2,1,1,0,2,1,True,3,1,18504.8115,3
5417,1960,True,2,1,1,0,2,1,True,3,1,14779.784,3
5418,1965,False,2,1,0,0,3,2,False,3,1,27921.039,3
5419,1965,False,3,1,5,5,3,2,True,1,4,13467.6003,2
5420,1964,False,2,1,0,0,3,2,True,3,1,33409.853,3
5421,1962,True,2,0,5,4,2,1,True,3,2,7600.6636,3
5422,1961,True,2,1,1,0,2,1,True,3,1,14779.0205,3
5423,1961,False,2,0,5,4,2,1,True,4,3,10663.2849,3
5424,1958,False,3,0,2,0,3,2,True,2,1,16600.3885,2
5425,1953,True,1,0,2,0,2,0,False,3,2,4769.1358,1
5426,1949,True,0,1,2,1,1,1,True,3,2,3122.7604,1
5427,1976,False,1,0,0,0,1,1,True,3,2,11078.6265,1
5428,1975,False,1,0,0,0,1,1,False,0,1,5214.9184,1
5429,1980,True,1,1,0,0,1,1,True,3,2,11564.5785,1
5430,1980,False,1,1,0,0,1,1,False,0,2,6687.6891,1
5431,1937,True,1,0,2,0,2,0,False,0,2,2651.0468,1
5432,1979,False,1,1,0,0,0,0,False,3,2,8905.2785,1
5433,1978,False,1,0,0,0,0,0,True,3,2,8195.6301,1
5434,1978,True,1,1,0,0,1,1,False,0,2,5382.6442,1
5435,1978,True,1,0,0,0,1,1,True,3,2,8904.8156,1
5436,1978,True,1,0,0,0,1,1,False,0,2,4189.1355,1
5437,1978,False,1,1,0,0,1,1,False,0,2,6679.256,1
5438,1978,True,1,1,0,0,1,1,True,3,2,11610.3059,1
5439,1938,True,1,1,2,0,3,3,True,3,2,16656.839,0
5440,1977,False,1,1,0,0,1,1,False,0,2,6699.0392,1
5441,1977,True,1,1,0,0,1,1,True,3,2,11563.2234,1
5442,1979,False,1,0,0,0,0,0,False,3,2,6804.9786,1
5443,1979,False,1,1,0,0,0,0,True,3,3,10590.3757,1
5444,1979,False,1,0,0,0,1,1,False,0,2,5190.2888,1
5445,1939,True,1,0,2,0,2,0,False,3,3,4756.8164,1
5446,1941,True,1,0,2,0,3,3,True,0,3,7159.5328,0
5447,1941,True,1,0,2,0,3,3,True,0,2,7164.8895,0
5448,1943,False,1,1,2,0,3,3,True,3,2,20918.7493,0
5449,1976,False,1,0,0,0,1,1,True,3,2,11158.8375,1
5450,1976,False,1,0,0,0,2,1,True,3,1,12774.9367,1
5451,1976,False,1,0,0,0,2,1,False,1,1,6483.4783,1
5452,1975,False,1,0,0,0,2,1,False,3,1,10533.0902,1
5453,1972,False,2,1,0,0,2,1,False,3,2,19324.3193,3
5454,1972,False,3,0,0,0,3,3,True,1,1,23085.396,0
5455,1968,True,3,0,0,0,3,3,True,1,1,18575.7261,0
5456,1967,True,4,1,0,1,3,3,True,0,2,27791.5878,0
5457,1968,True,3,0,2,0,3,3,True,1,3,13487.9777,0
5458,1979,False,2,1,0,0,2,1,True,3,1,23190.1664,3
5459,1979,True,2,0,0,0,2,1,True,3,1,14295.0764,3
5460,1978,False,1,0,0,0,0,0,False,3,2,6852.9617,1
5461,1947,True,0,0,2,1,0,0,True,3,2,1712.5079,1
5462,1978,False,1,1,0,0,2,1,False,1,1,8375.437,1
5463,1978,False,2,0,0,0,2,1,False,1,2,9097.2039,3
5464,1978,True,2,0,0,0,2,1,True,3,3,14248.351,3
5465,1945,True,0,1,4,0,1,1,True,3,2,2916.1097,1
5466,1963,False,3,1,0,0,2,2,True,3,2,32948.0945,2
5467,1963,True,4,0,4,2,3,3,True,3,4,24533.0073,0
5468,1963,False,4,1,3,2,3,3,False,1,4,21705.3685,0
5469,1962,False,3,1,1,1,2,2,False,1,3,12086.5133,2
5470,1962,True,3,0,1,3,2,2,True,3,3,14646.0849,2
5471,1962,True,3,1,1,3,2,2,True,1,4,11670.9873,2
5472,1962,False,4,0,1,3,2,2,True,3,4,25494.902,2
5473,1962,True,4,1,1,1,3,3,True,0,4,22109.7861,0
5474,1961,True,2,1,5,4,2,2,True,3,3,11475.6956,3
5475,1961,True,3,1,5,4,2,2,False,1,3,7178.9532,2
5476,1961,True,3,1,4,3,1,2,True,1,1,8103.1892,2
5477,1961,True,3,0,4,3,1,2,True,3,1,10240.1577,2
5478,1955,True,3,1,2,0,0,1,True,3,2,13813.896,2
5479,1955,True,2,0,2,0,1,2,False,3,2,8675.7014,3
5480,1955,True,2,1,2,0,1,2,False,1,2,6904.0402,3
5481,1955,False,2,1,2,0,1,2,True,3,2,17068.4485,3
5482,1955,True,3,0,3,2,2,2,True,1,1,7692.2621,2
5483,1935,True,1,1,2,0,4,3,True,1,2,8831.4894,0
5484,1935,True,2,0,4,0,4,3,False,1,2,6959.1286,0
5485,1936,True,2,1,2,0,4,3,False,1,2,10273.2851,0
5486,1936,True,2,0,4,0,4,3,False,1,2,6944.965,0
5487,1936,True,4,1,2,3,4,3,False,2,3,19042.288,0
5488,1960,False,3,1,5,4,2,2,False,1,3,8997.7135,2
5489,1960,True,3,1,4,3,1,2,True,3,2,13355.7574,2
5490,1960,True,3,0,4,3,1,2,True,3,2,10152.048,2
5491,1960,False,3,1,4,3,1,2,False,1,3,8469.8521,2
5492,1960,True,3,1,4,3,1,2,True,1,3,8082.4355,2
5493,1960,True,3,1,3,2,2,2,True,3,4,16296.8926,2
5494,1960,True,4,0,5,3,2,2,False,2,4,9173.3543,2
5495,1960,True,4,0,1,1,1,2,True,2,5,12902.8372,2
5496,1960,True,4,0,1,1,2,2,False,2,3,12322.9707,2
5497,1960,False,4,1,1,1,3,3,False,0,3,23024.3508,0
5498,1954,False,2,1,2,0,0,1,False,1,2,7160.0094,1
5499,1954,True,2,1,2,0,0,1,True,3,2,11258.4008,3
5500,1954,False,2,0,2,0,0,1,True,3,2,10776.0765,3
5501,1954,False,2,1,2,0,0,1,True,3,2,14010.5742,3
5502,1953,True,2,0,3,0,4,3,True,3,2,14570.5811,0
5503,1953,True,2,0,3,0,4,3,True,3,2,14628.595,0
5504,1953,True,2,1,3,0,4,3,True,3,2,19007.7146,0
5505,1952,True,1,0,3,0,2,2,False,3,2,6738.0973,2
5506,1937,False,2,0,3,0,4,3,False,1,2,9273.1119,0
5507,1938,True,2,1,3,0,4,3,True,1,2,11642.2606,0
5508,1938,True,2,1,5,0,4,3,False,1,2,8306.7352,0
5509,1938,True,3,0,4,0,4,3,True,3,2,16773.3437,0
5510,1939,True,2,1,3,0,4,3,True,1,2,11543.5717,0
5511,1939,False,2,0,3,0,4,3,True,4,2,20262.7969,0
5512,1939,True,2,0,5,0,4,3,True,1,2,7772.5235,0
5513,1939,True,2,1,5,0,4,3,False,1,3,8312.8127,0
5514,1940,True,2,1,5,0,4,3,True,4,2,18297.5941,0
5515,1941,True,1,0,4,0,3,3,True,1,3,6848.6127,0
5516,1941,False,1,0,4,0,3,3,True,4,2,15639.3395,0
5517,1941,False,2,0,3,0,4,3,True,4,2,20348.6853,0
5518,1941,False,2,0,3,0,4,3,True,4,2,20276.7746,0
5519,1941,False,2,0,3,0,4,3,True,4,2,20330.0555,0
5520,1947,True,0,1,4,0,1,1,True,3,2,2933.7959,1
5521,1947,True,1,1,2,0,2,0,False,1,2,3715.0603,1
5522,1947,True,1,1,2,0,2,0,False,3,2,6185.2492,1
5523,1948,True,0,0,2,1,0,0,True,1,2,1045.781,1
5524,1977,False,1,1,0,0,0,0,False,3,2,8823.4142,1
5525,1948,True,0,1,2,1,0,0,True,3,3,2313.0891,1
5526,1948,True,0,0,2,1,0,0,True,3,2,1724.4993,1
5527,1977,True,2,1,0,0,2,1,True,3,2,18547.6739,3
5528,1949,True,0,0,2,1,0,0,True,3,2,1682.566,1
5529,1949,False,0,1,2,1,0,0,True,3,2,2811.8018,1
5530,1949,True,0,1,2,1,0,0,False,1,2,1104.7335,1
5531,1949,True,0,0,2,1,0,0,True,3,2,1701.726,1
5532,1949,False,0,1,2,1,0,0,True,3,2,2830.7357,1
5533,1950,True,0,0,2,1,0,0,True,1,2,1032.6275,1
5534,1950,False,0,0,2,1,0,0,True,3,2,2156.6845,1
5535,1950,True,0,0,2,1,0,0,True,3,2,1754.223,1
5536,1950,True,1,0,3,0,2,0,False,1,2,2795.7768,1
5537,1950,True,1,0,3,0,2,0,False,1,3,2701.6109,1
5538,1950,True,1,1,3,0,2,0,False,3,2,5872.2946,1
5539,1950,True,1,1,3,0,2,0,False,3,2,5751.953,1
5540,1951,True,0,1,2,1,0,0,True,1,2,1438.0181,1
5541,1951,True,1,1,3,0,1,1,False,1,2,4056.6307,1
5542,1980,False,1,0,0,0,2,1,True,3,2,12659.7667,1
5543,1980,False,1,0,0,0,2,1,True,3,3,12662.7628,1
5544,1979,False,3,0,0,0,3,3,False,0,1,17598.1285,0
5545,1952,True,1,0,3,0,1,1,False,1,2,3057.0339,1
5546,1953,True,1,1,3,0,2,1,False,1,2,4569.1008,1
5547,1954,False,2,0,2,0,2,1,False,1,2,6588.7872,3
5548,1975,True,1,0,0,0,2,1,True,3,2,10210.8882,1
5549,1975,True,1,1,0,0,1,1,True,3,2,11555.4249,1
5550,1975,True,2,1,0,0,2,1,True,3,2,18578.3613,3
5551,1975,True,2,1,0,0,2,1,True,3,2,18470.6304,3
5552,1973,False,2,1,0,0,2,1,False,1,2,11868.7567,3
5553,1973,False,2,1,0,0,2,2,True,3,2,26690.2469,3
5554,1956,True,3,1,2,0,1,1,False,1,2,7388.3672,1
5555,1957,False,2,1,2,0,1,2,False,1,2,8716.8152,3
5556,1958,True,4,0,5,1,3,3,True,2,4,16430.5361,0
5557,1959,True,4,1,4,1,3,3,True,0,4,17685.7323,0
5558,1959,True,4,1,4,1,3,3,True,2,4,22981.515,0
5559,1959,True,4,0,4,1,3,3,True,2,4,17672.5811,0
5560,1959,True,4,1,1,1,3,3,True,2,4,28828.721,0
5561,1973,True,2,1,0,0,2,2,False,0,2,9911.0794,3
5562,1974,True,1,1,0,0,1,2,True,3,2,13368.623,2
5563,1974,True,2,1,0,0,2,2,True,3,2,21355.817,3
5564,1974,False,2,0,0,0,2,2,True,3,2,20575.612,3
5565,1974,False,2,1,0,0,2,2,False,1,2,13632.2238,3
5566,1974,False,2,0,0,0,2,2,False,1,2,10439.3476,3
5567,1959,True,4,0,1,1,3,3,True,2,2,22109.6083,0
5568,1966,True,4,1,2,2,3,3,True,0,3,20228.9155,0
5569,1957,False,2,0,2,0,0,1,False,1,2,5529.6546,1
5570,1957,False,3,1,2,0,2,2,True,2,1,17211.3788,2
5571,1956,True,2,1,2,0,1,2,False,3,2,11379.4255,3
5572,1956,True,2,1,2,0,1,2,False,1,2,6927.0402,3
5573,1956,True,2,0,3,0,2,2,False,3,2,9429.5918,3
5574,1956,True,2,0,3,0,2,2,True,3,2,11248.1207,3
5575,1932,True,3,0,3,0,4,3,True,3,1,17919.3745,0
5576,1965,True,3,0,3,1,3,3,True,2,4,13604.9079,0
5577,1965,True,4,1,3,2,3,3,True,2,4,24600.2898,0
5578,1965,False,4,1,0,0,3,3,False,0,2,31760.7959,0
5579,1962,False,2,0,1,0,3,2,False,2,1,12300.5341,3
5580,1962,False,2,1,1,0,3,2,False,2,1,15995.957,3
5581,1962,False,2,1,1,0,3,2,False,2,1,16052.2264,3
5582,1942,False,1,0,4,0,3,3,True,4,2,15635.5159,0
5583,1942,True,2,0,5,0,3,3,True,4,2,16205.5131,0
5584,1942,True,2,1,5,0,3,3,True,1,2,11558.1143,0
5585,1943,True,2,0,3,0,4,3,True,4,2,16227.519,0
5586,1943,True,2,1,3,0,4,3,False,1,2,9609.4199,0
5587,1943,True,2,1,5,0,3,3,True,4,2,21125.6552,0
5588,1943,True,3,0,5,0,3,3,False,1,2,9111.6378,0
5589,1944,True,1,1,4,0,1,2,False,1,2,4333.1329,2
5590,1944,True,1,0,4,0,1,2,True,4,2,7269.9194,2
5591,1944,True,1,1,4,0,1,2,True,4,2,9449.1649,2
5592,1944,True,2,1,4,0,3,3,True,1,2,12447.6505,0
5593,1944,True,2,1,4,0,3,3,True,1,2,12490.3365,0
5594,1945,True,1,1,4,0,1,2,False,4,2,7812.7302,2
