BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated,Assignments
1948,True,2,1,2,1,2,3,True,4,1,15701.7099,3
1949,True,1,1,2,1,1,3,False,2,2,5256.0652,2
1949,True,2,1,2,1,2,3,True,4,2,15663.6436,3
1949,False,2,0,2,1,2,3,False,2,2,8204.7574,3
1949,True,2,0,2,1,2,3,True,2,2,7865.2919,3
1949,True,2,0,2,1,2,3,True,2,2,7878.6069,3
1949,True,2,1,2,1,2,3,False,2,2,8516.5246,3
1949,False,2,0,4,1,2,3,True,4,2,13278.5014,3
1949,True,2,0,4,1,2,3,False,1,2,4886.0811,3
1950,True,1,1,2,1,0,2,False,2,2,4449.5059,1
1950,True,1,1,2,1,0,2,True,4,2,8116.4637,1
1950,True,2,1,2,1,2,3,True,2,2,10286.593,3
1950,False,2,1,2,1,2,3,True,4,1,19614.1237,3
1950,False,3,1,3,1,3,4,True,3,1,30494.071,0
1951,False,2,0,2,1,1,3,True,4,3,13266.3894,3
1951,True,2,1,2,1,1,3,True,4,2,13756.1387,3
1951,True,2,0,2,1,2,3,True,4,2,12081.4629,3
1951,True,2,1,2,1,2,3,True,4,2,15670.085,3
1951,True,2,1,2,1,2,3,True,4,2,15670.0219,3
1952,True,2,1,2,1,0,2,True,4,2,11373.9259,3
1952,False,2,1,2,1,0,2,True,4,3,14228.5834,3
1952,False,2,0,2,1,1,3,True,4,2,13189.6407,3
1952,True,2,0,2,1,1,3,True,4,2,10553.7606,3
1952,True,2,0,2,1,1,3,True,2,2,6859.9718,3
1957,False,4,1,2,2,2,3,True,3,3,30387.166,2
1957,True,4,1,3,5,2,3,True,3,2,22722.8385,2
1957,True,4,1,1,1,2,3,False,3,3,22040.7683,2
1956,True,4,0,3,5,1,3,True,3,4,15306.4503,2
1955,True,4,0,3,5,2,3,True,3,3,17463.2936,2
1954,True,3,0,3,2,2,3,False,2,1,7573.6709,2
1954,True,3,1,4,2,2,3,True,2,1,11014.7541,2
1944,True,2,0,5,1,1,3,True,4,2,8595.0097,3
1944,True,4,0,3,3,3,4,True,4,4,29203.5633,0
1944,True,4,0,3,4,3,4,True,3,3,26232.8411,0
1944,True,4,1,3,3,3,4,True,3,4,34109.3676,0
1944,True,4,1,3,3,4,4,True,0,2,16386.7319,0
1945,True,2,1,5,1,1,3,True,2,2,7310.1565,3
1945,False,3,1,2,4,3,4,True,4,4,36235.3931,0
1945,True,4,1,3,5,3,4,True,4,4,37899.099,0
1946,False,3,0,5,0,2,3,False,2,2,8979.386,2
1946,False,3,0,5,0,2,3,False,4,2,13836.4517,2
1953,True,3,0,4,2,2,3,True,4,3,13059.8398,2
1953,False,3,1,4,2,2,3,True,4,2,21175.6153,2
1954,False,3,1,4,2,1,3,True,4,5,18549.5509,2
1954,True,4,1,3,5,2,3,True,0,4,12633.4128,2
1953,False,3,0,3,5,3,4,True,4,3,26151.3134,0
1953,True,3,0,3,3,3,4,False,2,4,11266.7763,0
1953,True,3,0,3,3,3,4,True,4,4,20916.2867,0
1953,True,4,1,0,0,2,3,True,0,2,20431.264,2
1952,False,4,1,4,4,1,3,False,0,3,10731.9021,2
1951,False,3,1,4,2,1,3,True,4,2,18420.3887,2
1951,True,3,1,4,1,1,3,True,4,3,14762.0844,2
1951,True,3,0,4,1,1,3,False,2,3,6169.5894,2
1950,True,3,0,5,2,1,4,True,3,3,11392.2144,0
1950,True,3,1,3,3,2,4,True,4,4,21748.705,0
1950,False,4,1,4,4,3,4,False,0,3,18423.8779,0
1950,True,4,0,2,2,2,4,False,4,3,20712.4221,0
1949,True,2,0,5,1,0,2,False,3,3,5400.2696,3
1949,True,3,0,5,1,1,4,True,4,3,12641.2954,0
1949,True,4,1,4,6,1,4,True,4,5,24763.9086,0
1949,True,4,0,0,0,1,4,True,0,4,16505.8823,0
1948,True,3,1,4,1,0,2,True,4,4,12157.3085,2
1948,False,4,1,4,4,1,4,True,4,3,30994.4659,0
1948,True,4,0,5,5,1,4,True,4,4,17680.5011,0
1947,False,3,1,3,3,1,4,True,4,4,23840.1918,0
1947,True,3,0,3,3,1,4,False,3,4,10946.3758,0
1975,True,3,1,0,0,3,3,False,4,3,30431.1487,2
1973,False,3,0,0,0,3,3,False,4,3,29265.7361,2
1974,False,3,0,0,0,3,3,False,4,3,29252.515,2
1974,False,4,0,0,0,2,4,True,4,3,47050.6217,0
1973,False,3,0,0,2,1,4,True,4,2,26815.9694,0
1973,True,3,1,0,0,1,4,False,4,3,25613.5655,0
1973,True,4,1,0,0,0,3,True,4,4,33957.2181,2
1972,False,3,1,0,0,3,3,False,4,3,38060.7305,2
1972,False,3,1,0,0,1,4,True,4,3,38298.9886,0
1971,False,3,0,0,0,3,3,True,4,4,35044.5492,2
1971,False,3,0,0,0,3,3,True,4,4,35114.3907,2
1972,True,4,0,0,0,1,4,True,4,3,32938.9602,0
1972,True,4,1,0,0,1,4,True,4,3,42849.3199,0
1971,True,3,0,0,0,1,4,False,4,3,19611.522,0
1971,True,3,0,0,0,1,4,True,4,4,23612.9429,0
1970,False,3,1,0,0,3,3,True,4,4,45644.2008,2
1970,True,3,1,0,0,1,4,True,4,4,30617.0821,0
1970,True,4,1,0,1,1,4,True,4,4,38908.4104,0
1971,True,4,1,0,0,3,4,True,0,4,30507.5565,0
1969,False,4,1,0,1,3,4,True,0,4,34789.5629,0
1964,True,3,1,5,2,2,3,True,0,1,7825.628,2
1956,True,3,1,3,0,2,3,False,2,2,10712.5695,2
1956,True,3,1,3,0,2,3,False,2,2,10787.6412,2
1934,True,2,1,2,0,4,4,True,3,3,20251.2336,0
1963,False,3,0,4,3,2,3,True,2,2,10536.426,2
1970,True,1,1,1,1,3,2,True,0,1,6604.2077,1
1967,False,1,0,2,2,3,2,False,0,1,4896.8627,1
1969,True,2,1,5,5,4,3,True,2,3,9017.2536,3
1969,False,2,0,5,5,4,3,True,2,2,8670.0636,3
1969,True,2,0,5,5,4,3,True,2,3,6897.1066,3
1969,True,2,0,5,5,4,3,True,0,2,5248.1532,3
1969,True,2,0,5,5,4,3,True,2,2,6991.9677,3
1965,False,1,1,3,3,3,2,False,0,1,5945.4346,1
1965,True,1,0,3,3,3,2,True,2,2,5706.651,1
1965,True,1,0,3,3,3,2,True,4,3,8772.4109,1
1965,True,1,1,3,3,3,2,True,4,3,11418.1463,1
1965,True,1,0,3,3,3,2,True,4,3,8802.2768,1
1965,True,1,1,3,3,3,2,True,4,3,11438.1203,1
1965,True,1,0,3,3,3,2,True,4,3,8809.9135,1
1964,False,1,1,0,0,3,3,False,2,1,14419.4636,1
1964,False,1,0,0,0,3,3,False,2,1,11060.2236,1
1964,True,2,1,4,4,3,2,True,4,3,14879.202,3
1964,True,2,1,5,5,3,2,False,2,3,7487.7782,3
1964,True,2,0,4,2,3,2,True,2,2,7415.0767,3
1964,True,2,0,4,2,3,2,True,2,2,7410.8198,3
1964,True,2,1,4,2,3,2,True,2,2,9725.0415,3
1964,True,2,1,4,2,3,2,True,0,2,7504.3913,3
1963,False,2,1,4,2,3,3,True,2,2,13958.4745,3
1963,True,2,1,4,2,3,3,True,2,2,11142.6257,3
1963,True,2,1,4,2,3,3,True,2,2,11174.1372,3
1963,True,2,1,4,2,3,3,True,2,2,11094.8031,3
1963,True,2,0,4,2,3,3,True,0,3,6605.9507,3
1972,False,0,1,0,0,0,0,True,1,2,3184.1678,1
1972,False,0,1,0,0,0,0,False,0,2,2355.9326,1
1972,False,0,1,0,0,0,0,True,1,2,3038.5077,1
1973,True,1,0,1,1,3,2,True,0,1,5128.1459,1
1972,False,1,1,0,0,1,0,False,2,1,8006.7559,1
1972,False,1,1,0,0,1,0,False,2,1,8081.6821,1
1972,False,1,1,0,0,1,0,False,1,1,6854.9894,1
1971,False,0,0,0,0,0,0,False,0,3,1802.9492,1
1971,False,0,1,0,0,0,0,False,1,3,2539.837,1
1971,False,0,1,0,0,0,0,False,0,2,2424.5707,1
1971,False,1,1,0,0,1,0,False,2,1,8096.4008,1
1971,False,1,0,2,2,2,1,True,1,2,4008.4153,1
1971,False,1,1,2,2,2,1,True,0,2,4620.1928,1
1917,True,0,0,4,0,0,0,True,1,2,1195.1921,1
1974,True,1,1,3,3,2,1,False,0,3,2994.8186,1
1931,True,1,0,1,0,4,2,True,1,1,5381.4013,1
1953,True,0,0,2,0,1,0,False,1,2,1164.1751,1
1954,True,1,1,1,0,2,1,True,1,1,4982.1941,1
1954,True,1,1,1,0,2,1,True,1,1,4972.1747,1
1955,True,1,0,2,0,1,1,False,0,3,2270.9396,1
1955,True,1,0,2,0,1,1,False,1,2,2546.1863,1
1955,True,1,1,1,0,2,1,True,1,1,5003.7956,1
1956,True,1,1,2,0,1,2,False,0,2,3868.3732,1
1957,True,1,0,2,0,1,2,True,1,2,3985.9232,1
1957,True,1,0,2,0,1,2,True,1,3,3970.2914,1
1958,False,1,0,2,0,2,1,True,1,1,4341.6093,1
1958,True,1,0,2,0,2,1,True,1,1,3406.7559,1
1958,False,1,0,2,0,2,1,True,1,1,4407.4583,1
1956,True,2,0,3,0,2,3,True,3,2,11137.9328,3
1965,True,3,0,4,4,2,3,True,2,3,8381.8061,2
1965,True,4,0,2,2,3,4,True,2,4,20223.8852,0
1965,True,4,0,3,2,3,4,True,2,4,18965.0825,0
1962,True,2,1,1,0,3,3,True,2,1,15412.2486,3
1942,False,1,0,4,0,3,4,False,1,2,7168.5461,0
1942,True,2,1,3,0,4,4,True,1,2,11665.8465,0
1942,True,2,1,3,0,4,4,True,4,2,21102.1326,0
1943,True,2,1,5,0,3,4,True,1,2,11680.9043,0
1943,True,3,0,5,0,3,4,False,1,2,9097.4234,0
1943,True,3,1,5,0,3,4,True,3,2,23299.3512,0
1944,True,1,0,4,0,1,3,True,4,2,7271.5287,2
1944,True,1,0,4,0,1,3,True,4,2,7181.0009,2
1944,True,1,0,4,0,1,3,True,4,2,7296.6779,2
1944,False,2,0,4,0,3,4,True,4,2,21807.0541,0
1944,True,2,0,4,0,3,4,True,1,2,9617.1313,0
1945,True,1,0,5,0,1,3,False,2,2,3719.4657,2
1945,True,1,1,5,0,1,3,False,2,3,4772.1171,2
1945,True,2,1,4,0,3,4,True,4,2,22660.1299,0
1946,True,2,0,5,0,3,4,True,4,3,16236.8511,0
1946,False,2,1,5,0,3,4,True,4,3,26413.4559,0
1946,False,2,0,5,0,3,4,False,2,3,10913.1405,0
1946,True,2,1,4,0,3,4,True,4,2,22672.112,0
1946,True,2,0,4,0,3,4,True,4,2,17473.1007,0
1946,True,2,0,4,0,3,4,True,4,2,17518.6763,0
1946,True,2,0,4,0,3,4,True,2,2,11355.4464,0
1947,False,2,1,2,1,2,3,True,4,1,19645.6137,3
1947,True,2,1,2,1,2,3,True,4,1,15765.0647,3
1947,True,2,1,2,1,2,3,True,2,1,10220.7077,3
1947,False,2,1,2,1,2,3,True,4,1,19707.894,3
1947,True,2,1,5,0,3,4,True,4,3,21082.2602,0
1948,False,1,1,2,1,1,3,True,4,2,12307.2274,2
1948,True,2,1,4,1,3,4,True,1,2,11333.0627,0
1949,False,2,1,4,1,2,3,True,4,2,17168.2969,3
1950,True,1,0,2,1,0,2,True,2,2,4029.3311,1
1950,True,2,1,2,1,2,3,True,4,2,15711.3198,3
1950,True,2,0,4,2,2,3,True,1,1,5754.6444,3
1951,True,1,0,2,1,0,2,True,4,3,6191.5119,1
1951,True,2,0,2,1,1,3,True,4,2,10559.2447,3
1951,True,2,1,2,1,2,3,True,2,1,10261.3172,3
1951,False,2,1,2,1,2,3,True,4,2,19647.091,3
1951,True,2,0,2,1,2,3,True,2,2,7853.6717,3
1951,True,2,0,2,1,2,3,True,4,2,12080.3517,3
1951,True,2,1,4,2,2,3,True,4,2,13721.2918,3
1952,True,2,0,2,1,0,2,True,4,3,8724.8172,3
1952,True,2,1,2,1,1,3,False,2,2,7500.1446,3
1952,True,2,1,2,1,1,3,False,2,2,7427.6894,3
1952,False,2,0,2,1,1,3,True,4,2,13281.6094,3
1958,False,4,1,2,2,3,4,False,0,4,20971.6485,0
1958,True,4,1,1,1,2,3,True,3,4,26492.5558,2
1957,True,4,1,2,2,2,3,True,3,3,24304.5536,2
1957,True,4,0,2,2,2,3,True,3,3,18680.888,2
1957,True,4,0,2,4,2,3,True,3,3,18673.1289,2
1957,False,4,1,2,2,1,3,True,3,4,26523.8281,2
1957,False,4,1,4,3,3,4,False,0,3,18423.9306,0
1956,False,4,0,3,3,1,3,True,3,4,19142.494,2
1956,True,4,1,2,4,1,3,True,3,3,21248.6733,2
1955,True,4,1,3,3,2,3,True,3,4,22712.7919,2
1955,True,4,0,2,4,0,3,True,4,5,17263.553,2
1955,False,4,0,3,3,2,3,False,0,3,10109.9347,2
1955,True,4,0,3,3,1,3,False,3,5,12773.8944,2
1944,True,3,1,5,0,3,4,True,4,2,25853.0877,0
1944,False,3,1,5,0,2,3,False,2,2,11685.6963,2
1944,True,3,0,5,0,2,3,True,4,2,13269.0668,2
1944,True,4,0,4,4,3,4,True,4,5,27214.8823,0
1944,True,4,0,4,4,3,4,True,3,5,24504.4585,0
1945,True,3,0,5,0,2,3,False,2,2,7230.3389,2
1945,True,3,1,5,0,2,3,True,4,2,17224.3455,2
1945,True,4,1,3,4,3,4,True,4,4,37901.7209,0
1945,True,4,0,4,4,2,3,True,3,4,16280.326,2
1945,True,4,0,3,4,3,4,True,3,4,26201.2305,0
1946,False,4,0,3,4,3,4,True,4,4,36453.8168,0
1954,True,3,1,4,2,2,3,True,2,1,11023.8337,2
1954,True,3,1,3,3,1,3,False,2,3,8591.463,2
1954,True,4,1,3,4,2,3,True,4,4,25289.3824,2
1954,False,4,1,4,4,1,3,False,0,1,10748.7487,2
1953,True,4,1,4,4,2,3,False,4,3,19660.8747,2
1952,True,3,1,4,1,2,3,True,4,2,16863.6182,2
1951,True,3,1,4,1,1,3,False,2,3,7991.6024,2
1951,True,3,1,4,1,1,3,True,4,2,14769.1872,2
1951,True,3,1,4,1,1,3,True,2,3,9582.3508,2
1951,True,3,0,3,3,2,3,False,3,4,10420.8908,2
1951,True,4,0,4,4,1,3,True,4,3,15843.6456,2
1951,True,4,0,0,0,2,4,False,4,4,31347.712,0
1950,False,4,1,4,5,3,4,False,0,3,18486.6363,0
1949,False,4,1,4,4,1,4,False,0,4,12873.8247,0
1948,False,2,0,5,1,0,2,True,4,3,8882.1848,3
1948,True,3,0,5,1,1,4,True,3,4,11390.4424,0
1948,True,3,0,4,1,1,4,True,4,3,13690.9611,0
1948,True,3,0,4,1,1,4,True,4,3,13681.8067,0
1948,False,3,0,4,1,0,2,True,4,4,11748.7204,2
1948,False,3,1,3,3,1,4,True,4,4,23849.4722,0
1948,True,4,0,5,5,1,4,True,4,4,17671.845,0
1947,True,3,1,5,0,0,2,True,4,2,12473.4688,2
1947,True,3,0,3,3,1,4,True,4,4,14630.5113,0
1947,True,3,0,3,3,0,3,True,3,4,10419.3476,2
1947,True,4,0,5,5,0,3,True,4,5,14015.247,2
1976,False,2,1,0,0,3,3,True,4,3,37194.4142,3
1975,False,2,0,0,0,3,3,False,2,4,15433.6055,3
1975,True,2,0,0,0,3,3,True,4,2,22885.7698,3
1976,True,2,0,0,0,3,3,False,4,2,18992.262,3
1976,False,2,1,0,0,3,3,False,4,2,30977.2487,3
1976,False,3,1,0,0,3,3,True,4,2,45674.2863,2
1976,True,3,1,0,0,3,3,True,4,2,36506.9384,2
1974,False,2,1,0,0,3,3,False,4,3,30910.1132,3
1974,True,2,1,0,0,3,3,True,4,3,29817.7513,3
1975,False,3,0,0,0,3,3,False,4,3,29260.2318,2
1975,False,3,1,0,0,3,3,True,4,2,45676.667,2
1974,False,2,0,0,0,3,3,False,4,4,23839.9366,3
1973,True,3,0,0,0,3,3,True,4,3,28033.9921,2
1974,False,3,1,0,0,3,3,True,4,3,45713.7083,2
1972,True,3,0,0,0,3,3,False,4,3,23392.4179,2
1973,False,3,1,0,0,1,4,True,4,2,38403.8383,0
1973,True,4,0,0,0,2,4,True,4,3,37598.0568,0
1973,True,4,0,0,0,0,3,True,4,4,26170.696,2
1972,True,4,0,0,0,1,4,True,4,3,33000.004,0
1971,True,3,0,0,1,1,4,True,4,3,21448.0508,0
1971,False,3,0,0,1,1,4,True,4,4,26816.1836,0
1970,False,3,1,0,0,3,3,False,4,4,38054.7703,2
1970,False,3,0,0,0,3,3,False,4,4,29269.7667,2
1970,True,3,1,0,2,1,4,True,4,4,27846.1555,0
1971,True,4,1,0,0,0,3,False,4,4,28267.5023,2
1971,True,4,1,0,1,0,3,True,4,4,30820.7529,2
1971,True,4,0,0,2,0,3,True,4,4,23790.491,2
1964,False,3,1,4,3,2,3,True,2,5,13783.2815,2
1964,True,3,0,5,5,2,3,True,0,3,5956.0021,2
1964,False,4,0,2,2,4,4,False,1,2,15415.4708,0
1934,True,1,1,2,0,4,4,True,1,3,8808.6888,0
1934,True,2,0,2,0,4,4,True,3,3,15540.0567,0
1934,True,2,0,2,0,4,4,True,1,2,9528.5603,0
1934,True,4,0,1,1,3,4,True,1,4,18710.4211,0
1974,False,1,0,0,0,2,1,False,2,1,5922.5665,1
1980,False,0,0,0,0,0,0,False,0,2,1854.0325,1
1980,False,0,0,0,0,0,0,True,1,2,2384.2782,1
1980,False,0,1,0,0,0,0,False,1,2,2627.8265,1
1980,False,0,0,0,0,0,0,False,0,2,1755.0763,1
1961,True,1,1,4,3,1,2,True,0,2,3777.1927,1
1961,True,1,1,4,3,1,2,True,4,3,7482.2298,1
1961,False,1,0,4,3,1,2,True,3,3,6455.5229,1
1961,True,2,0,1,0,2,2,True,2,1,8183.8379,3
1961,True,2,0,1,0,2,2,True,2,1,8251.6352,3
1961,True,2,1,1,0,2,2,True,0,1,8240.908,3
1961,True,2,1,1,0,2,2,True,0,1,8115.2747,3
1960,True,1,1,4,2,1,2,True,2,2,4827.1545,1
1960,False,1,0,0,0,3,3,False,0,1,8505.93,1
1967,False,2,1,0,0,4,3,True,2,1,21007.8902,3
1967,False,2,0,0,0,4,3,True,2,1,16048.5218,3
1959,True,2,1,1,0,2,2,True,2,1,10610.6178,3
1958,False,2,0,3,2,3,3,False,0,1,7390.3,3
1968,False,2,0,5,5,3,3,True,4,3,15303.6652,3
1967,True,2,1,5,5,3,3,False,4,3,13358.1484,3
1967,False,2,0,5,5,3,3,True,4,3,15389.4994,3
1969,False,4,1,1,0,4,4,False,1,1,24130.3551,0
1969,True,4,0,1,0,4,4,True,2,1,21135.5381,0
1967,True,2,0,5,5,3,3,False,4,4,10178.5973,3
1967,True,2,0,5,5,3,3,True,4,4,12363.6204,3
1967,True,3,0,5,5,4,4,True,0,2,7869.5391,0
1967,True,3,1,5,5,4,4,True,0,3,10263.9483,0
1966,True,3,0,5,5,3,3,True,0,3,7548.095,2
1965,True,2,1,2,2,3,3,True,2,1,12689.3021,3
1968,False,2,1,0,0,3,3,False,0,1,15433.4816,3
1968,False,2,0,0,0,3,3,False,0,1,11991.9051,3
1964,False,2,0,3,3,3,3,True,3,2,15948.6116,3
1964,True,2,1,4,4,3,3,True,3,2,15462.4142,3
1964,True,2,0,4,4,3,3,False,0,2,5528.7654,3
1964,True,2,0,4,4,3,3,False,4,3,11051.1111,3
1964,False,2,0,0,0,3,3,True,3,1,25722.4362,3
1963,True,2,1,5,5,3,3,True,3,3,14373.1682,3
1963,False,2,1,0,0,3,3,False,3,1,27803.0968,3
1962,True,2,1,1,0,3,3,True,3,1,21214.8205,3
1961,True,2,0,1,0,2,2,True,0,1,6284.2477,3
1961,True,2,1,1,0,2,2,True,0,1,8279.3887,3
1960,False,2,0,1,0,2,2,True,3,1,14223.9461,3
1965,False,2,1,0,0,3,3,True,3,1,33418.3959,3
1965,True,3,0,5,5,3,3,True,0,4,7549.7286,2
1965,True,3,1,5,5,3,3,True,1,4,10822.2094,2
1965,False,3,1,5,5,3,3,True,1,4,13461.9501,2
1965,True,3,0,5,5,3,3,False,0,4,6254.9707,2
1965,False,3,1,5,5,3,3,True,1,5,13522.876,2
1962,False,2,0,5,4,2,2,True,3,2,9559.9177,3
1961,True,2,0,1,0,2,2,True,0,1,6224.1933,3
1958,True,3,1,5,4,3,3,True,1,2,10831.0214,2
1958,True,3,0,2,0,3,4,False,2,1,13279.8551,0
1958,True,3,0,4,0,3,4,True,0,2,10684.3538,0
1936,True,1,0,2,0,2,1,False,0,2,2592.3432,1
1936,True,1,0,2,0,3,4,True,3,1,12847.9567,0
1960,True,2,0,5,4,2,2,False,3,3,6400.2144,3
1960,True,2,1,5,4,2,2,True,3,3,9974.1942,3
1976,False,1,0,0,0,1,2,False,3,2,9256.2487,1
1975,False,1,0,0,0,1,2,False,0,1,5190.0261,1
1975,False,1,1,0,0,1,2,True,3,1,14469.852,1
1975,False,1,1,0,0,1,2,True,3,2,14422.7227,1
1980,False,1,1,0,0,1,2,False,0,2,6740.2528,1
1980,False,1,1,0,0,1,2,False,0,2,6743.6752,1
1980,False,1,1,0,0,1,2,True,3,2,14515.4563,1
1980,True,1,0,0,0,1,2,True,3,2,8950.7923,1
1980,False,1,1,0,0,0,1,False,0,2,4923.6209,1
1937,True,1,0,2,0,2,1,False,3,2,4734.2143,1
1978,True,1,0,0,0,1,2,False,0,2,4152.1125,1
1938,True,1,1,2,0,3,4,True,3,2,16719.5438,0
1977,False,1,1,0,0,0,1,False,3,2,8837.1128,1
1977,False,1,1,0,0,0,1,False,3,2,8799.1728,1
1977,False,1,1,0,0,0,1,False,0,2,4882.3653,1
1977,False,1,1,0,0,1,2,True,3,2,14480.632,1
1977,False,1,0,0,0,1,2,False,0,2,5242.0082,1
1979,True,1,0,0,0,0,1,False,0,2,3105.9793,1
1979,False,1,1,0,0,0,1,False,3,2,8789.798,1
1939,True,1,0,2,0,2,1,False,3,2,4770.188,1
1939,True,1,0,2,0,3,4,True,3,3,12859.5953,0
1940,True,1,0,2,0,3,4,True,3,2,12750.8557,0
1942,True,1,1,2,0,3,4,True,0,2,9210.1009,0
1942,False,1,1,2,0,4,4,True,3,1,18093.4257,0
1975,True,1,0,0,0,1,2,False,1,2,4495.3984,1
1972,True,2,0,0,0,2,2,True,3,2,14318.5786,3
1972,False,2,0,0,0,2,2,False,0,2,8335.9772,3
1972,False,3,1,0,0,3,4,False,0,1,22847.0175,0
1968,False,3,1,0,0,3,4,False,0,1,22806.7874,0
1967,True,3,0,1,0,3,4,True,1,2,14785.263,0
1968,False,3,1,4,4,3,4,True,1,1,17377.5183,0
1968,False,3,0,4,4,2,2,False,1,3,6453.1256,1
1968,False,4,1,1,1,3,4,False,0,4,23080.3899,0
1968,False,4,1,1,1,3,4,True,2,4,35908.9263,0
1968,True,4,0,1,1,3,4,True,0,5,16928.8014,0
1979,True,1,1,0,0,1,2,False,1,2,5916.9473,1
1979,False,1,1,0,0,1,2,True,3,2,14480.4077,1
1978,False,1,1,0,0,1,2,False,1,2,7393.3479,1
1978,True,1,1,0,0,1,2,True,3,2,11622.3203,1
1978,True,1,1,0,0,2,2,True,3,1,13242.8783,1
1978,False,2,0,0,0,2,2,False,1,2,9090.609,3
1978,False,2,1,0,0,2,2,False,1,2,11858.5017,3
1945,True,0,0,2,1,0,1,True,3,2,1777.9893,1
1945,True,0,1,4,0,1,2,True,3,2,2919.7939,1
1963,False,3,0,0,0,2,3,True,3,2,25293.4474,2
1963,False,4,1,2,2,3,4,False,0,2,21140.7102,0
1962,True,3,1,5,4,2,3,True,3,4,14091.3002,2
1962,False,3,1,1,3,2,3,True,3,4,23828.7285,2
1962,True,4,1,1,1,3,4,True,3,1,39798.8508,0
1962,True,4,1,1,1,3,4,True,3,3,39821.7345,0
1962,True,4,1,1,3,2,3,True,3,4,26530.2385,2
1961,True,2,0,5,4,2,3,True,3,3,8786.7976,3
1961,True,2,0,5,4,2,3,True,1,3,5359.8433,3
1961,True,3,0,3,2,2,3,True,1,4,7715.1279,2
1961,False,4,1,1,1,3,4,True,3,6,49730.5534,0
1961,True,4,1,1,1,3,4,True,2,3,28661.0643,0
1961,True,4,1,1,1,2,3,True,3,4,26613.961,2
1961,True,4,0,1,1,2,3,True,3,4,20439.4569,2
1961,True,4,0,1,1,2,3,True,3,4,20390.6693,2
1961,True,4,0,1,2,1,3,True,2,4,12853.5446,2
1961,True,4,0,1,1,3,4,True,0,3,17033.4377,0
1961,True,4,1,1,1,3,4,True,0,3,22157.029,0
1955,True,3,0,2,1,1,3,True,4,1,12960.0054,2
1954,False,2,1,2,0,0,2,True,3,2,14058.3486,3
1935,True,1,1,3,0,2,3,True,3,2,10442.0041,2
1935,False,1,0,2,0,4,4,False,1,3,7091.3535,0
1935,True,3,1,4,0,4,4,True,1,2,13254.5975,0
1960,True,3,1,5,4,2,3,True,1,3,8571.8847,2
1960,False,3,0,4,3,1,3,False,1,3,6565.2217,2
1960,True,4,0,3,3,2,3,False,2,4,10571.756,2
1960,False,4,1,4,3,2,3,True,3,4,26590.0367,2
1960,True,4,0,5,4,1,3,True,2,2,9506.9239,2
1960,True,4,0,1,1,2,3,True,0,2,11384.7085,2
1954,False,2,1,2,0,0,2,False,1,2,7124.2424,1
1954,False,2,1,2,0,0,2,False,1,2,7149.5062,1
1954,True,2,1,2,0,0,2,False,1,2,5759.4422,3
1954,True,2,1,2,0,0,2,True,3,2,11279.524,3
1954,True,2,0,2,0,0,2,False,1,2,4396.4395,3
1954,True,2,0,3,0,0,2,True,3,3,8027.3019,3
1953,False,2,0,3,0,4,4,True,3,3,18282.3771,0
1953,True,2,1,3,0,4,4,True,3,2,18950.4697,0
1953,False,2,1,3,0,4,4,True,3,3,23728.7124,0
1953,True,2,0,3,0,4,4,True,3,2,14550.984,0
1952,True,1,1,3,0,2,3,False,1,3,5234.5962,2
1952,True,1,0,3,0,2,3,True,3,2,8002.4528,2
1937,True,2,1,3,0,4,4,True,4,2,21080.8084,0
1937,True,2,0,3,0,4,4,False,1,2,7469.992,0
1938,True,2,0,4,0,4,4,True,4,2,15147.1932,0
1938,True,2,1,5,0,4,4,True,1,3,10105.4885,0
1938,True,2,0,5,0,4,4,True,4,2,14036.0723,0
1938,True,3,1,4,0,4,4,True,1,2,13245.8505,0
1939,True,3,1,4,0,4,4,True,3,2,21736.9128,0
1940,True,3,0,4,0,4,4,True,3,2,16714.5823,0
1940,True,3,1,4,0,3,4,True,1,2,15293.8639,0
1941,True,1,0,4,0,3,4,True,1,2,6923.1218,0
1941,True,1,1,4,0,3,4,True,4,2,16231.028,0
1941,True,1,0,4,0,3,4,True,4,2,12518.0866,0
1941,True,2,1,3,0,4,4,True,1,2,11590.5331,0
1941,True,2,1,3,0,4,4,True,4,2,21063.2306,0
1942,False,1,1,4,0,3,4,True,4,2,20313.3399,0
1947,True,0,1,2,1,0,1,True,3,2,2253.8566,1
1947,True,1,1,2,0,2,1,False,3,2,6192.116,1
1948,True,0,1,2,1,0,1,True,3,2,2221.8285,1
1978,True,2,1,0,0,2,2,True,3,2,18628.5031,3
1978,True,2,0,0,0,2,2,False,0,2,6545.4682,3
1977,False,1,0,0,0,0,1,True,3,2,8205.036,1
1948,True,0,1,2,1,0,1,True,3,2,2225.8157,1
1948,True,1,0,3,0,2,1,False,3,2,4453.2031,1
1977,False,1,0,0,0,0,1,False,3,2,6740.5602,1
1977,False,1,0,0,0,0,1,True,3,2,8147.2377,1
1977,False,1,1,0,0,2,2,False,1,1,8498.4595,1
1977,False,1,0,0,0,2,2,False,1,2,6412.9588,1
1977,True,2,1,0,0,2,2,True,3,3,18599.584,3
1977,False,2,0,0,0,2,2,True,3,2,17877.73,3
1976,False,2,0,0,0,2,2,False,1,2,9128.3515,3
1949,True,0,0,2,1,0,1,True,3,2,1739.9483,1
